review_priority,capability_id,capability_name,capability_kind,source_or_algorithm,runtime_service,endpoint_or_contract,data_state,coverage_state,screen,visible_component,origin_classification,required_review
P1,CAP-E62FA2E1D004,Ndspdecision Governance Middleware,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/ndsp_governance/decision_output_policy.py::NDSPDecisionGovernanceMiddleware,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-55B47C91DF6D,Ndsptrial Activation Guard Middleware,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/ndsp_trial_activation_guard.py::NDSPTrialActivationGuardMiddleware,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-EF54BFEEB974,Nmp Lab Engine,ALGORITHM_OR_BUSINESS_LOGIC,research/nmp-lab/scripts/nmp_lab_engine.py::nmp_lab_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-EAF0F47E923D,Normalize Risk Without False Pause,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/governance_runtime.py::_normalize_risk_without_false_pause,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-54BED56B7320,Normalize User,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::normalizeUser,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-1D6433FFEA50,Normalized Decision Plan,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_user_login_gateway.cjs::normalizedDecisionPlan,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-423A0277D2B0,Parse Quality,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/runtime/ndsp_quality_live_golden_wrapper.py::parse_quality,ndsp-quality-live-golden-wrapper.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-08E20E709D83,Path Needs Governance,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/ndsp_governance/decision_output_policy.py::path_needs_governance,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-B6D6412125A9,Pick Admin Key,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/admin/telegram_routing_admin.py::pick_admin_key,DISCOVERY_REQUIRED,GET /status|POST /update|POST /test|GET /status|POST /update|POST /test,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-E4F9CD5311CA,Pick Market Timestamp,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/main.jsx::pickMarketTimestamp,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,CURRENT_FRONTEND,frontend/user-portal-vite/src/main.jsx,LOCAL_MODIFIED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-AC57AF196812,Public Decision Quality,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/decision_quality_public.py::public_decision_quality,DISCOVERY_REQUIRED,GET /api/decision/quality|GET /api/decision/quality,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-72FE4FA915D8,Quality Grade,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/decision_quality_stack.py::QualityGrade,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-02136C1E6984,Quality Labels,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-live-decision-quality/server.py::quality_labels,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-4A426C29FEC9,Quality Live,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-live-decision-quality/server.py::quality_live,ndsp-live-decision-quality.service,GET /api/decision/quality-live|GET /api/decision/quality-live/health|GET /api/decision/quality-live|GET /api/decision/quality-live/health,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-08273C63D4D2,Quality Result,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/decision_quality_stack.py::QualityResult,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-2550A9AE98FE,Render Trials,ALGORITHM_OR_BUSINESS_LOGIC,apps/admin-console/ndsp-admin-live-data-override.js::renderTrials,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-E5A863D04011,Report File Path,ALGORITHM_OR_BUSINESS_LOGIC,backend/portal_snapshot_generator.cjs::reportFilePath,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-212E6DC3A3DB,Require Admin,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/internal/telegram_routing_internal.py::require_admin,DISCOVERY_REQUIRED,GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test|GET /debug-auth|GET /debug-db|GET /status|POST /update|POST /test,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-24B10225D49C,Require Admin,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/admin/telegram_routing_admin.py::require_admin,DISCOVERY_REQUIRED,GET /status|POST /update|POST /test|GET /status|POST /update|POST /test,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-43DC89894352,Require Admin,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/api/admin/telegram_routing_v2.py::require_admin,DISCOVERY_REQUIRED,GET /status|POST /update|POST /test|GET /debug-auth|GET /status|POST /update|POST /test|GET /debug-auth,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-996E29239712,Require Admin,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/admin_snapshot/tdl_v2_policy_admin.py::_require_admin,ndsp-governance-bridge.service,GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable|GET /auth-debug|GET /policy|POST /policy|POST /timing/enable|POST /timing/disable,UNKNOWN,UI_PARTIAL,ADMIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-5DA08FFCB1E8,Requires Decision Access,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_platform_gateway_9001.cjs::requiresDecisionAccess,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-B9DDB970C292,Resolve Cot Asset Mapping,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/cot_asset_mapper.py::resolve_cot_asset_mapping,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-2ED1FB8B8919,Restore Decision From Layers If False Neutral,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/governance_runtime.py::_restore_decision_from_layers_if_false_neutral,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,UNKNOWN,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-119888657162,Row To Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/services/completed_decision/main.cjs::rowToDecision,DISCOVERY_REQUIRED,GET /health|GET /api/completed|GET /api/completed/latest|GET /api/completed/:symbol|GET /api/completed/id/:decision_id|GET /api/completed/id/:decision_id/timeline|POST /api/completed/ingest|POST /api/completed/:decision_id/publish,REAL_SNAPSHOT,UI_PARTIAL,PASSWORD_RESET,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-7DC9056619BD,Safe Session User,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_user_login_gateway.cjs::safeSessionUser,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-20C44DAA9628,Save Governance Mode,ALGORITHM_OR_BUSINESS_LOGIC,apps/ndsp-governance-bridge/policies/ndsp_governance_mode.py::save_governance_mode,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SERVICE_CONNECTED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-7790D40220E7,Scenario Service,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/core/services/scenarioService.js::scenarioService,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,CURRENT_FRONTEND,frontend/user-portal-vite/src/core/services/scenarioService.js,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-DA166447891B,Status From Score,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_latest_16_layers_logic_functions.py::_status_from_score,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-FABD911344A4,Sync Admin Users Json Safe,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_trial_register_gateway.cjs::syncAdminUsersJsonSafe,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-5FE4CAD204BC,Tdl Lab Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/research/tdl_lab/tdl_lab_engine.py::tdl_lab_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-D720DF9D097F,Test Clamps Score To 100,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/test_integration_dqs.py::test_clamps_score_to_100,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-DB9A1015BFEC,Test Clamps Score To Zero,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/test_integration_dqs.py::test_clamps_score_to_zero,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-C30ED71E7598,Test Cot No Execution,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/test_cot_spine.py::test_cot_no_execution,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-76B70495D201,Test Cot Spine,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/test_cot_spine.py::TestCotSpine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-1B6E6543D240,Test Cot V61 Storage,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/test_cot_v6_1_storage.py::TestCotV61Storage,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-46029BDD33D3,Test Macro Negative Effect Reduces Score,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/quality/test_integration_dqs.py::test_macro_negative_effect_reduces_score,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-7C8F6B1D672F,Test Macro Quality Stack Effect,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/macro/test_macro_logic.py::test_macro_quality_stack_effect,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-46527B2F0652,Test Ndsp Fix Direct Trade Execution Key Tdl V2,ALGORITHM_OR_BUSINESS_LOGIC,tests/test_ndsp_fix_direct_trade_execution_key_tdl_v2.py::test_ndsp_fix_direct_trade_execution_key_tdl_v2,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-AA5A5B9114A2,Test Ndsp Python Decision Governance V1,ALGORITHM_OR_BUSINESS_LOGIC,tests/test_ndsp_python_decision_governance_v1.py::test_ndsp_python_decision_governance_v1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-A88B21563C34,Test Ndsp Python Tdl V2 Decision Outputs,ALGORITHM_OR_BUSINESS_LOGIC,tests/test_ndsp_python_tdl_v2_decision_outputs.py::test_ndsp_python_tdl_v2_decision_outputs,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-8A41EB527D76,Test Quality Effect Values,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/black_layer/test_black_layer.py::test_quality_effect_values,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-2CCF288AB3A6,Test Snapshot Evaluates Through Existing Cot Engine,ALGORITHM_OR_BUSINESS_LOGIC,backend/app/support_layers/cot/test_cot_v6_1_storage.py::test_snapshot_evaluates_through_existing_cot_engine,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-B13D2E033AA3,Use Market,ALGORITHM_OR_BUSINESS_LOGIC,frontend/user-portal-vite/src/hooks/useMarket.js::useMarket,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,CURRENT_FRONTEND,frontend/user-portal-vite/src/hooks/useMarket.js,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-546A1A38604F,User By Id Or Email,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::userByIdOrEmail,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-834DF8F1DE14,User From Auth Me,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::userFromAuthMe,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-EF7009376528,User From Jwt,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::userFromJwt,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-61B414613C07,User From Sessions,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::userFromSessions,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-794EA0FC771F,User Test,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp-user-alert-channels/server.js::userTest,ndsp-user-alert-channels.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,LOGIN,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-354A758262E8,V40 Shape Decision Payload,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_platform_gateway_9001.cjs::v40ShapeDecisionPayload,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-84FF68BA9542,V46 Internal Authorized,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_user_login_gateway.cjs::v46InternalAuthorized,ndsp-user-login.service,GET /api/auth/login/health|POST /api/auth/login|POST /api/auth/2fa/login/verify|GET /api/auth/session|GET /api/auth/decision-room-access|POST /api/auth/runtime/usage/consume|GET /api/auth/profile|PUT /api/auth/profile|GET /api/auth/survey/status|POST /api/auth/survey/response|POST /api/auth/events|POST /api/auth/internal/legal-acceptance|POST /api/auth/internal/evidence|POST /api/auth/logout|GET /api/auth/2fa/status|POST /api/auth/2fa/setup|POST /api/auth/2fa/confirm|POST /api/auth/2fa/disable|POST /api/auth/2fa/status|POST /api/auth/2fa/setup/start|POST /api/auth/2fa/setup/confirm|POST /api/auth/2fa/setup/skip|POST /api/auth/2fa/setup/confirm-final|POST /api/auth/2fa/setup/confirm-speakeasy,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-62833B1E9F54,V461 Can Retry Market,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_platform_gateway_9001.cjs::v461CanRetryMarket,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-85BB71BCB158,V461 Market Path,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_platform_gateway_9001.cjs::v461MarketPath,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-156AED7A28CE,V461 Retry Market,ALGORITHM_OR_BUSINESS_LOGIC,backend/auth_api/ndsp_platform_gateway_9001.cjs::v461RetryMarket,ndsp-platform-gateway.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-704639CE50C9,Validate Decision,ALGORITHM_OR_BUSINESS_LOGIC,backend/services/decision_governance_core/main.cjs::validateDecision,DISCOVERY_REQUIRED,GET /health|POST /api/governance/evaluate|POST /api/governance/submit,REAL_LIVE,SOURCE_IDENTIFIED,UNMAPPED,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-1818863D4B3D,Validate Market Response,ALGORITHM_OR_BUSINESS_LOGIC,backend/portal_snapshot_generator.cjs::validateMarketResponse,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P1,CAP-2038C387452F,Write Report,ALGORITHM_OR_BUSINESS_LOGIC,backend/portal_snapshot_generator.cjs::writeReport,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,REAL_LIVE,UI_PARTIAL,REPORTS,DISCOVERY_REQUIRED,LOCAL_ONLY,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-B7B141CE6F45,Activate Subscription,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_nowpayments.cjs::activateSubscription,DISCOVERY_REQUIRED,GET /nowpayments/health|POST /checkout/create|GET /webhooks/nowpayments|POST /webhooks/nowpayments,REAL_LIVE,UI_PARTIAL,SUBSCRIPTION,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-E7E2EB1C570D,Activate User By Token,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_trial_register_gateway.cjs::activateUserByToken,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-27F8705FBD92,Active Trial,ALGORITHM_OR_BUSINESS_LOGIC,backend/services/ndsp-launch-control-v167/server.py::active_trial,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,MOCK_ONLY,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,UNTRACKED,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
P2,CAP-57FACA283877,Admin Mail To,ALGORITHM_OR_BUSINESS_LOGIC,backend/ndsp_trial_register_gateway.cjs::adminMailTo,ndsp-trial-register.service,DISCOVERY_REQUIRED,REAL_SNAPSHOT,UI_PARTIAL,TRIAL,DISCOVERY_REQUIRED,ON_MAIN,"Validate source, runtime owner, real-data calculation, API contract, role, and UI representation"
